count,name,search
30,rock,Bette%20Midler
100,hard rock,Deep%20Purple
98,classic rock,Deep%20Purple
59,rock,Deep%20Purple
39,progressive rock,Deep%20Purple
36,heavy metal,Deep%20Purple
100,metalcore,Five%20Finger%20Death%20Punch
63,metal,Five%20Finger%20Death%20Punch
50,thrash metal,Five%20Finger%20Death%20Punch
37,hardcore,Five%20Finger%20Death%20Punch
100,country,Faith%20Hill
51,female vocalists,Faith%20Hill
48,pop,Faith%20Hill
17,rock,Faith%20Hill
100,new age,Yanni
79,instrumental,Yanni
58,piano,Yanni
49,ambient,Yanni
42,classical,Yanni
100,singer-songwriter,Paul%20Simon
96,folk,Paul%20Simon
63,classic rock,Paul%20Simon
45,acoustic,Paul%20Simon
38,rock,Paul%20Simon
100,country,Clint%20Black
23,classic country,Clint%20Black
12,alt-country,Clint%20Black
100,soul,The%20Isley%20Brothers
69,funk,The%20Isley%20Brothers
43,motown,The%20Isley%20Brothers
38,rhythm and blues,The%20Isley%20Brothers
26,rnb,The%20Isley%20Brothers
100,soul,Marvin%20Gaye
51,motown,Marvin%20Gaye
44,funk,Marvin%20Gaye
33,rhythm and blues,Marvin%20Gaye
22,rnb,Marvin%20Gaye
100,soul,Commodores
85,funk,Commodores
48,70s,Commodores
44,motown,Commodores
30,rnb,Commodores
100,pop,Carpenters
90,70s,Carpenters
63,female vocalists,Carpenters
57,oldies,Carpenters
52,easy listening,Carpenters
100,nu metal,Korn
57,metal,Korn
42,alternative,Korn
39,rock,Korn
100,country,Dierks%20Bentley
30,modern country,Dierks%20Bentley
17,male vocalists,Dierks%20Bentley
100,pop,Britney%20Spears
44,dance,Britney%20Spears
44,female vocalists,Britney%20Spears
100,rock,Sting
80,pop,Sting
67,classic rock,Sting
63,singer-songwriter,Sting
60,british,Sting
100,folk,Cat%20Stevens
81,singer-songwriter,Cat%20Stevens
57,classic rock,Cat%20Stevens
48,acoustic,Cat%20Stevens
33,rock,Cat%20Stevens
100,female vocalists,Lana%20Del%20Rey
93,indie,Lana%20Del%20Rey
88,indie pop,Lana%20Del%20Rey
80,pop,Lana%20Del%20Rey
67,alternative,Lana%20Del%20Rey
100,pop,Olivia%20Newton-John
82,female vocalists,Olivia%20Newton-John
62,80s,Olivia%20Newton-John
55,70s,Olivia%20Newton-John
43,country,Olivia%20Newton-John
100,soul,Barry%20White
51,funk,Barry%20White
36,disco,Barry%20White
25,rnb,Barry%20White
22,pop,Barry%20White
100,female vocalists,Sheryl%20Crow
87,rock,Sheryl%20Crow
70,pop,Sheryl%20Crow
63,singer-songwriter,Sheryl%20Crow
36,alternative,Sheryl%20Crow
100,hard rock,Alice%20Cooper
66,classic rock,Alice%20Cooper
52,rock,Alice%20Cooper
44,heavy metal,Alice%20Cooper
42,glam rock,Alice%20Cooper
100,classic rock,REO%20Speedwagon
65,rock,REO%20Speedwagon
62,80s,REO%20Speedwagon
40,soft rock,REO%20Speedwagon
30,hard rock,REO%20Speedwagon
100,rnb,Boyz%20II%20Men
87,soul,Boyz%20II%20Men
47,90s,Boyz%20II%20Men
39,pop,Boyz%20II%20Men
26,r and b,Boyz%20II%20Men
100,pop,Katy%20Perry
62,female vocalists,Katy%20Perry
45,pop rock,Katy%20Perry
25,indie,Katy%20Perry
24,rock,Katy%20Perry
100,pop,Kelly%20Clarkson
65,female vocalists,Kelly%20Clarkson
52,pop rock,Kelly%20Clarkson
39,rock,Kelly%20Clarkson
100,instrumental,Mantovani
85,easy listening,Mantovani
50,50s,Mantovani
100,classic rock,Paul%20McCartney
80,rock,Paul%20McCartney
70,british,Paul%20McCartney
60,singer-songwriter,Paul%20McCartney
51,pop,Paul%20McCartney
100,soul,Lou%20Rawls
81,jazz,Lou%20Rawls
59,blues,Lou%20Rawls
38,vocal jazz,Lou%20Rawls
32,male vocalists,Lou%20Rawls
100,pop,Lady%20Gaga
73,dance,Lady%20Gaga
53,electronic,Lady%20Gaga
43,female vocalists,Lady%20Gaga
21,female vocalist,Lady%20Gaga
100,metal,Disturbed
93,nu metal,Disturbed
71,hard rock,Disturbed
46,rock,Disturbed
40,alternative,Disturbed
100,soul,Isaac%20Hayes
76,funk,Isaac%20Hayes
29,rhythm and blues,Isaac%20Hayes
19,soundtrack,Isaac%20Hayes
17,rnb,Isaac%20Hayes
100,heavy metal,Black%20Sabbath
60,hard rock,Black%20Sabbath
47,classic rock,Black%20Sabbath
44,metal,Black%20Sabbath
30,rock,Black%20Sabbath
100,soul,The%205th%20Dimension
100,60s,The%205th%20Dimension
70,pop,The%205th%20Dimension
60,oldies,The%205th%20Dimension
38,funk,The%205th%20Dimension
100,new wave,Talking%20Heads
72,post-punk,Talking%20Heads
50,80s,Talking%20Heads
40,rock,Talking%20Heads
38,alternative,Talking%20Heads
100,female vocalists,Sarah%20McLachlan
67,singer-songwriter,Sarah%20McLachlan
57,pop,Sarah%20McLachlan
47,canadian,Sarah%20McLachlan
36,alternative,Sarah%20McLachlan
100,country,Trace%20Adkins
27,modern country,Trace%20Adkins
15,male country,Trace%20Adkins
13,male vocalists,Trace%20Adkins
100,rnb,Usher
58,hip-hop,Usher
46,pop,Usher
43,soul,Usher
29,rap,Usher
74,jazz,Sergio%20Mendes
49,latin,Sergio%20Mendes
100,country,Shania%20Twain
63,pop,Shania%20Twain
58,female vocalists,Shania%20Twain
37,canadian,Shania%20Twain
100,rock,Bryan%20Adams
71,classic rock,Bryan%20Adams
54,80s,Bryan%20Adams
46,pop,Bryan%20Adams
40,canadian,Bryan%20Adams
100,christian,Chris%20Tomlin
79,worship,Chris%20Tomlin
47,contemporary christian,Chris%20Tomlin
43,christian rock,Chris%20Tomlin
41,praise and worship,Chris%20Tomlin
100,pop,ABBA
74,disco,ABBA
59,70s,ABBA
55,swedish,ABBA
42,80s,ABBA
100,southern rock,The%20Allman%20Brothers%20Band
90,classic rock,The%20Allman%20Brothers%20Band
69,blues rock,The%20Allman%20Brothers%20Band
52,rock,The%20Allman%20Brothers%20Band
48,blues,The%20Allman%20Brothers%20Band
100,jazz,Quincy%20Jones
67,soul,Quincy%20Jones
59,funk,Quincy%20Jones
100,country,Dolly%20Parton
42,female vocalists,Dolly%20Parton
27,singer-songwriter,Dolly%20Parton
27,bluegrass,Dolly%20Parton
25,folk,Dolly%20Parton
100,country,LeAnn%20Rimes
63,pop,LeAnn%20Rimes
57,female vocalists,LeAnn%20Rimes
26,singer-songwriter,LeAnn%20Rimes
18,female,LeAnn%20Rimes
63,soundtrack,Original%20Cast%20Recording
100,jazz,George%20Benson
60,smooth jazz,George%20Benson
53,soul,George%20Benson
42,guitar,George%20Benson
41,funk,George%20Benson
100,hip-hop,Beastie%20Boys
60,rap,Beastie%20Boys
42,alternative,Beastie%20Boys
37,hip hop,Beastie%20Boys
27,rock,Beastie%20Boys
100,new age,Enigma
80,ambient,Enigma
57,electronic,Enigma
54,chillout,Enigma
28,electronica,Enigma
100,pop,Amy%20Grant
95,christian,Amy%20Grant
69,female vocalists,Amy%20Grant
59,contemporary christian,Amy%20Grant
50,gospel,Amy%20Grant
100,progressive rock,Yes
45,classic rock,Yes
32,rock,Yes
22,progressive,Yes
20,british,Yes
100,country,Dixie%20Chicks
47,female vocalists,Dixie%20Chicks
24,bluegrass,Dixie%20Chicks
23,folk,Dixie%20Chicks
22,pop,Dixie%20Chicks
100,latin,Gloria%20Estefan
87,pop,Gloria%20Estefan
65,female vocalists,Gloria%20Estefan
46,80s,Gloria%20Estefan
42,latin pop,Gloria%20Estefan
100,rock,Melissa%20Etheridge
94,female vocalists,Melissa%20Etheridge
68,singer-songwriter,Melissa%20Etheridge
40,folk,Melissa%20Etheridge
20,female vocalist,Melissa%20Etheridge
100,pop,Janet%20Jackson
78,rnb,Janet%20Jackson
67,female vocalists,Janet%20Jackson
53,dance,Janet%20Jackson
48,soul,Janet%20Jackson
100,rock,Lenny%20Kravitz
49,funk,Lenny%20Kravitz
39,alternative,Lenny%20Kravitz
35,pop,Lenny%20Kravitz
35,alternative rock,Lenny%20Kravitz
100,soul,The%20O%27Jays
57,funk,The%20O%27Jays
38,motown,The%20O%27Jays
25,rnb,The%20O%27Jays
100,hip-hop,Bone%20Thugs-N-Harmony
90,rap,Bone%20Thugs-N-Harmony
48,gangsta rap,Bone%20Thugs-N-Harmony
40,hip hop,Bone%20Thugs-N-Harmony
22,rnb,Bone%20Thugs-N-Harmony
100,new wave,The%20Cars
79,80s,The%20Cars
62,rock,The%20Cars
52,classic rock,The%20Cars
39,pop,The%20Cars
100,rock,Billy%20Idol
83,80s,Billy%20Idol
67,new wave,Billy%20Idol
53,classic rock,Billy%20Idol
50,punk,Billy%20Idol
100,classic rock,Electric%20Light%20Orchestra
77,progressive rock,Electric%20Light%20Orchestra
66,rock,Electric%20Light%20Orchestra
54,70s,Electric%20Light%20Orchestra
42,british,Electric%20Light%20Orchestra
100,folk,Joni%20Mitchell
78,singer-songwriter,Joni%20Mitchell
66,female vocalists,Joni%20Mitchell
37,canadian,Joni%20Mitchell
35,acoustic,Joni%20Mitchell
100,acoustic,Jack%20Johnson
68,singer-songwriter,Jack%20Johnson
36,alternative,Jack%20Johnson
30,rock,Jack%20Johnson
100,rock,Panic%21%20At%20The%20Disco
99,alternative,Panic%21%20At%20The%20Disco
97,emo,Panic%21%20At%20The%20Disco
79,pop punk,Panic%21%20At%20The%20Disco
68,indie,Panic%21%20At%20The%20Disco
100,oldies,The%204%20Seasons
96,60s,The%204%20Seasons
65,pop,The%204%20Seasons
50,rock,The%204%20Seasons
41,classic rock,The%204%20Seasons
100,pop punk,Fall%20Out%20Boy
91,rock,Fall%20Out%20Boy
86,emo,Fall%20Out%20Boy
69,alternative,Fall%20Out%20Boy
55,punk,Fall%20Out%20Boy
100,hip-hop,LL%20Cool%20J
75,rap,LL%20Cool%20J
44,hip hop,LL%20Cool%20J
26,80s,LL%20Cool%20J
23,rnb,LL%20Cool%20J
100,jazz,Grover%20Washington%2C%20Jr.
82,smooth jazz,Grover%20Washington%2C%20Jr.
54,saxophone,Grover%20Washington%2C%20Jr.
47,funk,Grover%20Washington%2C%20Jr.
35,fusion,Grover%20Washington%2C%20Jr.
100,christian,Michael%20W.%20Smith
62,worship,Michael%20W.%20Smith
45,contemporary christian,Michael%20W.%20Smith
25,pop,Michael%20W.%20Smith
100,industrial,Nine%20Inch%20Nails
41,rock,Nine%20Inch%20Nails
39,alternative,Nine%20Inch%20Nails
36,electronic,Nine%20Inch%20Nails
100,christian,MercyMe
58,contemporary christian,MercyMe
51,christian rock,MercyMe
42,worship,MercyMe
24,rock,MercyMe
100,classic rock,Creedence%20Clearwater%20Revival%20Featuring%20John%20Fogerty
56,rock,Creedence%20Clearwater%20Revival%20Featuring%20John%20Fogerty
46,southern rock,Creedence%20Clearwater%20Revival%20Featuring%20John%20Fogerty
36,60s,Creedence%20Clearwater%20Revival%20Featuring%20John%20Fogerty
26,folk,Creedence%20Clearwater%20Revival%20Featuring%20John%20Fogerty
100,electronic,Depeche%20Mode
87,new wave,Depeche%20Mode
59,80s,Depeche%20Mode
56,synthpop,Depeche%20Mode
55,synth pop,Depeche%20Mode
100,country,Dwight%20Yoakam
23,alt-country,Dwight%20Yoakam
20,singer-songwriter,Dwight%20Yoakam
18,americana,Dwight%20Yoakam
100,soft rock,Seals%20%26%20Crofts
79,classic rock,Seals%20%26%20Crofts
76,70s,Seals%20%26%20Crofts
57,folk,Seals%20%26%20Crofts
43,rock,Seals%20%26%20Crofts
100,hip-hop,Future
72,rap,Future
38,dirty south,Future
37,atlanta,Future
36,trap,Future
100,rock,Creed
78,alternative rock,Creed
51,hard rock,Creed
47,alternative,Creed
46,grunge,Creed
100,folk,Judy%20Collins
60,female vocalists,Judy%20Collins
50,singer-songwriter,Judy%20Collins
21,oldies,Judy%20Collins
100,soul,Roberta%20Flack
57,female vocalists,Roberta%20Flack
45,jazz,Roberta%20Flack
39,70s,Roberta%20Flack
28,rnb,Roberta%20Flack
100,hard rock,Scorpions
71,classic rock,Scorpions
58,rock,Scorpions
48,heavy metal,Scorpions
36,80s,Scorpions
100,classic rock,Bad%20Company
60,rock,Bad%20Company
56,hard rock,Bad%20Company
38,drum and bass,Bad%20Company
30,blues rock,Bad%20Company
100,country,Sugarland
29,female vocalists,Sugarland
18,contemporary country,Sugarland
100,instrumental,Lawrence%20Welk
71,easy listening,Lawrence%20Welk
53,pop,Lawrence%20Welk
48,60s,Lawrence%20Welk
100,singer-songwriter,Jackson%20Browne
82,classic rock,Jackson%20Browne
55,rock,Jackson%20Browne
54,folk,Jackson%20Browne
43,soft rock,Jackson%20Browne
100,folk,Mumford%20%26%20Sons
76,indie,Mumford%20%26%20Sons
58,british,Mumford%20%26%20Sons
49,acoustic,Mumford%20%26%20Sons
36,bluegrass,Mumford%20%26%20Sons
100,rnb,Chris%20Brown
69,hip-hop,Chris%20Brown
35,rap,Chris%20Brown
33,hip hop,Chris%20Brown
100,classic rock,Steppenwolf
62,rock,Steppenwolf
54,hard rock,Steppenwolf
43,60s,Steppenwolf
34,psychedelic,Steppenwolf
100,oldies,The%20Righteous%20Brothers
90,60s,The%20Righteous%20Brothers
79,soul,The%20Righteous%20Brothers
64,pop,The%20Righteous%20Brothers
49,classic rock,The%20Righteous%20Brothers
100,electronic,twenty%20one%20pilots
84,indie,twenty%20one%20pilots
84,alternative,twenty%20one%20pilots
72,indie pop,twenty%20one%20pilots
48,rap,twenty%20one%20pilots
100,80s,Kenny%20Loggins
81,rock,Kenny%20Loggins
80,pop,Kenny%20Loggins
49,singer-songwriter,Kenny%20Loggins
42,soundtrack,Kenny%20Loggins
100,classic rock,The%20Mamas%20%26%20The%20Papas
96,60s,The%20Mamas%20%26%20The%20Papas
59,oldies,The%20Mamas%20%26%20The%20Papas
54,rock,The%20Mamas%20%26%20The%20Papas
47,pop,The%20Mamas%20%26%20The%20Papas
100,country,Waylon%20Jennings
33,classic country,Waylon%20Jennings
23,americana,Waylon%20Jennings
100,80s,Huey%20Lewis%20%26%20The%20News
90,rock,Huey%20Lewis%20%26%20The%20News
69,classic rock,Huey%20Lewis%20%26%20The%20News
47,pop,Huey%20Lewis%20%26%20The%20News
100,jazz,Ramsey%20Lewis
51,funk,Ramsey%20Lewis
41,piano,Ramsey%20Lewis
36,soul,Ramsey%20Lewis
100,funk,War
60,soul,War
35,black metal,War
28,classic rock,War
22,rock,War
100,classic rock,Joe%20Cocker
85,blues,Joe%20Cocker
74,rock,Joe%20Cocker
65,blues rock,Joe%20Cocker
54,soul,Joe%20Cocker
100,soul,Smokey%20Robinson
73,motown,Smokey%20Robinson
39,rhythm and blues,Smokey%20Robinson
35,60s,Smokey%20Robinson
29,oldies,Smokey%20Robinson
100,grunge,Alice%20In%20Chains
40,rock,Alice%20In%20Chains
34,alternative rock,Alice%20In%20Chains
31,hard rock,Alice%20In%20Chains
25,alternative,Alice%20In%20Chains
100,disco,The%20Pointer%20Sisters
98,80s,The%20Pointer%20Sisters
88,pop,The%20Pointer%20Sisters
78,soul,The%20Pointer%20Sisters
59,female vocalists,The%20Pointer%20Sisters
100,pop,One%20Direction
70,british,One%20Direction
100,heavy metal,Iron%20Maiden
46,metal,Iron%20Maiden
23,hard rock,Iron%20Maiden
17,rock,Iron%20Maiden
100,pop,New%20Kids%20On%20The%20Block
46,80s,New%20Kids%20On%20The%20Block
34,90s,New%20Kids%20On%20The%20Block
100,classic rock,Steely%20Dan
65,rock,Steely%20Dan
53,70s,Steely%20Dan
48,jazz,Steely%20Dan
100,classic rock,The%20Animals
66,60s,The%20Animals
62,rock,The%20Animals
46,british,The%20Animals
30,oldies,The%20Animals
100,christian,Third%20Day
97,christian rock,Third%20Day
45,contemporary christian,Third%20Day
45,worship,Third%20Day
43,rock,Third%20Day
100,post-punk,The%20Cure
100,new wave,The%20Cure
68,alternative,The%20Cure
65,80s,The%20Cure
52,rock,The%20Cure
100,country,Charley%20Pride
73,classic country,Charley%20Pride
24,oldies,Charley%20Pride
24,male vocalists,Charley%20Pride
100,country,Eddy%20Arnold
77,classic country,Eddy%20Arnold
34,male vocalists,Eddy%20Arnold
26,oldies,Eddy%20Arnold
100,blues,B.B.%20King
30,guitar,B.B.%20King
28,blues rock,B.B.%20King
27,jazz,B.B.%20King
18,classic rock,B.B.%20King
100,classic rock,America
60,rock,America
58,70s,America
54,soft rock,America
43,folk,America
100,progressive rock,The%20Alan%20Parsons%20Project
55,classic rock,The%20Alan%20Parsons%20Project
39,rock,The%20Alan%20Parsons%20Project
33,80s,The%20Alan%20Parsons%20Project
28,electronic,The%20Alan%20Parsons%20Project
100,classic rock,Johnny%20Rivers
85,60s,Johnny%20Rivers
79,oldies,Johnny%20Rivers
64,rock,Johnny%20Rivers
51,rock n roll,Johnny%20Rivers
100,rock,Train
74,alternative rock,Train
67,alternative,Train
57,pop,Train
40,indie,Train
100,rnb,Keith%20Sweat
72,soul,Keith%20Sweat
49,90s,Keith%20Sweat
40,new jack swing,Keith%20Sweat
100,indie,The%20Rascals
96,british,The%20Rascals
94,indie rock,The%20Rascals
61,rock,The%20Rascals
39,60s,The%20Rascals
100,piano,George%20Winston
56,new age,George%20Winston
55,instrumental,George%20Winston
36,classical,George%20Winston
24,jazz,George%20Winston
100,rock,3%20Doors%20Down
75,alternative rock,3%20Doors%20Down
49,alternative,3%20Doors%20Down
31,hard rock,3%20Doors%20Down
100,jazz,Norah%20Jones
69,female vocalists,Norah%20Jones
47,blues,Norah%20Jones
38,singer-songwriter,Norah%20Jones
26,pop,Norah%20Jones
100,jazz,Al%20Hirt
47,soundtrack,Al%20Hirt
39,instrumental,Al%20Hirt
23,easy listening,Al%20Hirt
100,oldies,Bobby%20Vinton
80,60s,Bobby%20Vinton
59,pop,Bobby%20Vinton
38,easy listening,Bobby%20Vinton
33,male vocalists,Bobby%20Vinton
100,rap,Ice%20Cube
100,hip-hop,Ice%20Cube
76,gangsta rap,Ice%20Cube
53,west coast,Ice%20Cube
41,hip hop,Ice%20Cube
100,hip-hop,The%20Black%20Eyed%20Peas
75,pop,The%20Black%20Eyed%20Peas
49,rnb,The%20Black%20Eyed%20Peas
47,rap,The%20Black%20Eyed%20Peas
37,hip hop,The%20Black%20Eyed%20Peas
100,classic rock,Cream
71,blues rock,Cream
60,rock,Cream
49,psychedelic,Cream
42,blues,Cream
100,hip-hop,The%20Notorious%20B.I.G.
73,rap,The%20Notorious%20B.I.G.
44,gangsta rap,The%20Notorious%20B.I.G.
42,east coast rap,The%20Notorious%20B.I.G.
34,hip hop,The%20Notorious%20B.I.G.
100,comedy,The%20Smothers%20Brothers
29,folk,The%20Smothers%20Brothers
15,american,The%20Smothers%20Brothers
100,jazz,Jimmy%20Smith
32,funk,Jimmy%20Smith
25,blues,Jimmy%20Smith
100,female vocalists,Stevie%20Nicks
99,classic rock,Stevie%20Nicks
81,rock,Stevie%20Nicks
60,singer-songwriter,Stevie%20Nicks
53,80s,Stevie%20Nicks
100,soul,The%20Miracles
88,motown,The%20Miracles
58,60s,The%20Miracles
49,rhythm and blues,The%20Miracles
35,funk,The%20Miracles
100,punk rock,Blink-182
78,pop punk,Blink-182
72,punk,Blink-182
56,rock,Blink-182
42,alternative,Blink-182
100,classic rock,Roy%20Orbison
87,oldies,Roy%20Orbison
78,rockabilly,Roy%20Orbison
74,60s,Roy%20Orbison
68,rock,Roy%20Orbison
100,60s,Paul%20Revere%20%26%20The%20Raiders
87,classic rock,Paul%20Revere%20%26%20The%20Raiders
84,garage rock,Paul%20Revere%20%26%20The%20Raiders
58,rock,Paul%20Revere%20%26%20The%20Raiders
53,oldies,Paul%20Revere%20%26%20The%20Raiders
100,classic rock,Jefferson%20Starship
65,rock,Jefferson%20Starship
50,psychedelic,Jefferson%20Starship
44,70s,Jefferson%20Starship
36,80s,Jefferson%20Starship
100,oldies,Trini%20Lopez
91,60s,Trini%20Lopez
68,pop,Trini%20Lopez
53,soul,Trini%20Lopez
50,rock n roll,Trini%20Lopez
100,classic rock,Loggins%20%26%20Messina
73,folk rock,Loggins%20%26%20Messina
56,country rock,Loggins%20%26%20Messina
26,oldies,Loggins%20%26%20Messina
100,country,John%20Michael%20Montgomery
22,classic country,John%20Michael%20Montgomery
14,male country,John%20Michael%20Montgomery
13,bluegrass,John%20Michael%20Montgomery
100,country,Trisha%20Yearwood
45,female vocalists,Trisha%20Yearwood
17,pop,Trisha%20Yearwood
100,folk,Donovan
67,singer-songwriter,Donovan
57,60s,Donovan
51,psychedelic,Donovan
42,classic rock,Donovan
100,classic rock,The%20J.%20Geils%20Band
85,rock,The%20J.%20Geils%20Band
66,80s,The%20J.%20Geils%20Band
55,blues rock,The%20J.%20Geils%20Band
35,pop,The%20J.%20Geils%20Band
100,country,The%20Judds
33,female vocalists,The%20Judds
9,80s,The%20Judds
100,pop,Enrique%20Iglesias
69,latin,Enrique%20Iglesias
53,spanish,Enrique%20Iglesias
43,dance,Enrique%20Iglesias
43,latin pop,Enrique%20Iglesias
100,progressive rock,Peter%20Gabriel
66,rock,Peter%20Gabriel
52,singer-songwriter,Peter%20Gabriel
50,classic rock,Peter%20Gabriel
39,pop,Peter%20Gabriel
100,classic rock,Supertramp
84,progressive rock,Supertramp
62,rock,Supertramp
54,70s,Supertramp
30,pop,Supertramp
100,classic rock,John%20Lennon
74,rock,John%20Lennon
68,singer-songwriter,John%20Lennon
59,british,John%20Lennon
34,pop,John%20Lennon
100,80s,Loverboy
99,rock,Loverboy
81,classic rock,Loverboy
66,hard rock,Loverboy
48,canadian,Loverboy
100,pop,Justin%20Timberlake
63,rnb,Justin%20Timberlake
47,dance,Justin%20Timberlake
32,male vocalists,Justin%20Timberlake
29,hip-hop,Justin%20Timberlake
100,instrumental,Roger%20Williams
83,piano,Roger%20Williams
80,easy listening,Roger%20Williams
18,american,Roger%20Williams
100,soul,Anita%20Baker
79,female vocalists,Anita%20Baker
55,jazz,Anita%20Baker
52,smooth jazz,Anita%20Baker
47,rnb,Anita%20Baker
100,female vocalists,Helen%20Reddy
99,pop,Helen%20Reddy
82,70s,Helen%20Reddy
56,soft rock,Helen%20Reddy
52,australian,Helen%20Reddy
100,soul,Alicia%20Keys
85,rnb,Alicia%20Keys
67,female vocalists,Alicia%20Keys
45,pop,Alicia%20Keys
33,singer-songwriter,Alicia%20Keys
100,hard rock,Godsmack
73,metal,Godsmack
57,nu metal,Godsmack
49,rock,Godsmack
40,alternative,Godsmack
100,folk,The%20Kingston%20Trio
50,60s,The%20Kingston%20Trio
33,country,The%20Kingston%20Trio
26,oldies,The%20Kingston%20Trio
20,acoustic,The%20Kingston%20Trio
100,pop,Backstreet%20Boys
38,90s,Backstreet%20Boys
23,dance,Backstreet%20Boys
100,soul,Otis%20Redding
43,rhythm and blues,Otis%20Redding
36,blues,Otis%20Redding
31,60s,Otis%20Redding
23,oldies,Otis%20Redding
100,jazz,Chuck%20Mangione
54,smooth jazz,Chuck%20Mangione
33,instrumental,Chuck%20Mangione
27,fusion,Chuck%20Mangione
100,country rock,Poco
77,classic rock,Poco
55,soft rock,Poco
48,rock,Poco
39,vocal,Robert%20Goulet
39,60s,Robert%20Goulet
39,male vocalists,Robert%20Goulet
31,oldies,Robert%20Goulet
100,easy listening,John%20Gary
60,jazz,John%20Gary
60,male vocalists,John%20Gary
40,usa,John%20Gary
100,country,Gary%20Allan
19,contemporary country,Gary%20Allan
16,male country,Gary%20Allan
100,blues,Stevie%20Ray%20Vaughan%20And%20Double%20Trouble
76,blues rock,Stevie%20Ray%20Vaughan%20And%20Double%20Trouble
38,guitar,Stevie%20Ray%20Vaughan%20And%20Double%20Trouble
37,classic rock,Stevie%20Ray%20Vaughan%20And%20Double%20Trouble
30,rock,Stevie%20Ray%20Vaughan%20And%20Double%20Trouble
100,rock,INXS
78,80s,INXS
66,new wave,INXS
50,australian,INXS
40,pop,INXS
100,soul,Patti%20LaBelle
65,female vocalists,Patti%20LaBelle
44,rnb,Patti%20LaBelle
36,funk,Patti%20LaBelle
33,70s,Patti%20LaBelle
100,rock,Shinedown
96,hard rock,Shinedown
84,alternative rock,Shinedown
67,post-grunge,Shinedown
46,alternative,Shinedown
100,reggae,UB40
37,80s,UB40
26,pop,UB40
24,ska,UB40
22,british,UB40
100,60s,Herman%27s%20Hermits
66,classic rock,Herman%27s%20Hermits
63,oldies,Herman%27s%20Hermits
45,british,Herman%27s%20Hermits
100,hip-hop,Nelly
92,rap,Nelly
52,rnb,Nelly
43,hip hop,Nelly
100,progressive metal,Queensryche
